label,unique_id,ros_bag_name,measurement_day,split,field_center_latitude,field_center_longitude,cultivar,pin_color,weight_g_inctack,x1_length_mm,x2_width_mm,x3_depth_mm,x1_circ_cm,x2_circ_cm,volume_ml,volume_metashape,note
2024-181,603,20240919_row_89,19-09-2024,train,42.616872,143.174312,Kitahime,red,85.2,,,,,,,,
2024-182,604,20240919_row_89,19-09-2024,train,42.616872,143.174312,Kitahime,blue,39,,,,,,,,
2024-183,605,20240919_row_89,19-09-2024,test,42.616872,143.174312,Kitahime,green,65.8,,,,,,,,
2024-184,606,20240919_row_89,19-09-2024,val,42.616872,143.174312,Kitahime,yellow,262,,,,,,,,
2024-185,607,20240919_row_89,19-09-2024,train,42.616872,143.174312,Kitahime,white,45.7,,,,,,,,
2024-186,608,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,red,52,,,,,,,,
2024-187,609,20240919_row_90,19-09-2024,val,42.616872,143.174312,Kitahime,blue,188.3,,,,,,,,
2024-188,610,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,green,210.8,,,,,,,,
2024-189,611,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,yellow,317.9,,,,,,,,
2024-190,612,20240919_row_90,19-09-2024,val,42.616872,143.174312,Kitahime,white,60,,,,,,,,
2024-191,613,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,red,349.3,,,,,,,,
2024-192,614,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,blue,294.7,,,,,,,,
2024-193,615,20240919_row_90,19-09-2024,val,42.616872,143.174312,Kitahime,green,85.9,,,,,,,,
2024-194,616,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,yellow,72.2,,,,,,,,
2024-195,617,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,white,152.9,,,,,,,,
2024-196,618,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,red,71.4,,,,,,,,
2024-197,619,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,blue,221.8,,,,,,,,
2024-198,620,20240919_row_90,19-09-2024,train,42.616872,143.174312,Kitahime,green,63,,,,,,,,
2024-199,621,20240919_row_90,19-09-2024,val,42.616872,143.174312,Kitahime,yellow,99.3,,,,,,,,
2024-200,622,20240919_row_90,19-09-2024,val,42.616872,143.174312,Kitahime,white,71,,,,,,,,
2024-201,623,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,red,219.5,,,,,,,,
2024-202,624,20240919_row_93,19-09-2024,val,42.616872,143.174312,Kitahime,blue,168,,,,,,,,
2024-203,625,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,green,368.6,,,,,,,,
2024-204,626,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,yellow,116.3,,,,,,,,
2024-205,627,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,white,88,,,,,,,,
2024-206,628,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,red,159.2,,,,,,,,
2024-207,629,20240919_row_93,19-09-2024,test,42.616872,143.174312,Kitahime,blue,56.6,,,,,,,,
2024-208,630,20240919_row_93,19-09-2024,test,42.616872,143.174312,Kitahime,green,239.6,,,,,,,,
2024-209,631,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,yellow,247.6,,,,,,,,
2024-210,632,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,white,89,,,,,,,,
2024-211,633,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,red,280,,,,,,,,
2024-212,634,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,blue,364.8,,,,,,,,
2024-213,635,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,green,121.4,,,,,,,,
2024-214,636,20240919_row_93,19-09-2024,test,42.616872,143.174312,Kitahime,yellow,150.5,,,,,,,,
2024-215,637,20240919_row_93,19-09-2024,train,42.616872,143.174312,Kitahime,white,96.2,,,,,,,,
2024-216,638,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,red,120.9,,,,,,,,
2024-217,639,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,blue,94.3,,,,,,,,
2024-218,640,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,green,184.8,,,,,,,,
2024-219,641,20240919_row_94,19-09-2024,test,42.616872,143.174312,Kitahime,yellow,84,,,,,,,,
2024-220,642,20240919_row_94,19-09-2024,test,42.616872,143.174312,Kitahime,white,360.1,,,,,,,,
2024-221,643,20240919_row_94,19-09-2024,test,42.616872,143.174312,Kitahime,red,131.8,,,,,,,,
2024-222,644,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,blue,401.6,,,,,,,,
2024-223,645,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,green,73,,,,,,,,
2024-224,646,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,yellow,87.8,,,,,,,,
2024-225,647,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,white,374.5,,,,,,,,
2024-226,648,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,red,52.6,,,,,,,,
2024-227,649,20240919_row_94,19-09-2024,val,42.616872,143.174312,Kitahime,blue,255.1,,,,,,,,
2024-228,650,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,green,121.6,,,,,,,,
2024-229,651,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,yellow,110.2,,,,,,,,
2024-230,652,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,white,99.7,,,,,,,,
2024-231,653,20240919_row_94,19-09-2024,val,42.616872,143.174312,Kitahime,red,129.6,,,,,,,,
2024-232,654,20240919_row_94,19-09-2024,val,42.616872,143.174312,Kitahime,blue,279.1,,,,,,,,
2024-233,655,20240919_row_94,19-09-2024,val,42.616872,143.174312,Kitahime,green,70.8,,,,,,,,
2024-234,656,20240919_row_94,19-09-2024,train,42.616872,143.174312,Kitahime,yellow,402,,,,,,,,
2024-235,657,20240919_row_94,19-09-2024,val,42.616872,143.174312,Kitahime,white,165.2,,,,,,,,
2024-236,658,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,red,270.2,,,,,,,,
2024-237,659,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,blue,135.7,,,,,,,,
2024-238,660,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,green,106.6,,,,,,,,
2024-239,661,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,yellow,155.9,,,,,,,,
2024-240,662,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,white,177,,,,,,,,
2024-241,663,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,red,348,,,,,,,,
2024-242,664,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,green,129.6,,,,,,,,
2024-243,665,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,yellow,84.2,,,,,,,,
2024-244,666,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,white,230.2,,,,,,,,
2024-245,667,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,red,226.2,,,,,,,,
2024-246,668,20240919_row_95,19-09-2024,test,42.616872,143.174312,Kitahime,green,272,,,,,,,,
2024-247,669,20240919_row_95,19-09-2024,val,42.616872,143.174312,Kitahime,yellow,102.8,,,,,,,,
2024-248,670,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,white,126,,,,,,,,
2024-249,671,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,red,291.2,,,,,,,,
2024-250,672,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,green,51.7,,,,,,,,
2024-251,673,20240919_row_95,19-09-2024,val,42.616872,143.174312,Kitahime,yellow,252.9,,,,,,,,
2024-252,674,20240919_row_95,19-09-2024,train,42.616872,143.174312,Kitahime,white,343.5,,,,,,,,
2024-253,675,20240919_row_96,19-09-2024,train,42.616872,143.174312,Kitahime,red,237.4,,,,,,,,
2024-254,676,20240919_row_96,19-09-2024,train,42.616872,143.174312,Kitahime,green,79.1,,,,,,,,
2024-255,677,20240919_row_96,19-09-2024,val,42.616872,143.174312,Kitahime,yellow,301.4,,,,,,,,
2024-256,678,20240919_row_96,19-09-2024,train,42.616872,143.174312,Kitahime,white,201.8,,,,,,,,
2024-257,679,20240919_row_96,19-09-2024,val,42.616872,143.174312,Kitahime,red,323.3,,,,,,,,
2024-258,680,20240919_row_96,19-09-2024,val,42.616872,143.174312,Kitahime,green,391.2,,,,,,,,
2025-000,681,20250928_row_001,28-09-2025,,42.600608,143.174741,Kitahime,purple,165.56,,,,,,,,need to be double checked
2025-001,682,20250928_row_003,28-09-2025,,42.600608,143.174741,Kitahime,purple,248.41,,,,,,,,
2025-002,683,20250928_row_003,28-09-2025,,42.600608,143.174741,Kitahime,red,411.89,,,,,,,,
2025-003,684,20250928_row_003,28-09-2025,,42.600608,143.174741,Kitahime,yellow,299.71,,,,,,,,
2025-004,685,20250928_row_003,28-09-2025,,42.600608,143.174741,Kitahime,white,280.49,,,,,,,,
2025-005,686,20250928_row_003,28-09-2025,,42.600608,143.174741,Kitahime,blue,331.01,,,,,,,,
2025-006,687,20250928_row_003,28-09-2025,,42.600608,143.174741,Kitahime,black,41.89,,,,,,,,
2025-007,688,20250928_row_003,28-09-2025,,42.600608,143.174741,Kitahime,green,24.84,,,,,,,,
2025-008,689,20250928_row_003,28-09-2025,,42.600608,143.174741,Kitahime,magenta,26.27,,,,,,,,
2025-009,690,20250928_row_003,28-09-2025,,42.600608,143.174741,Kitahime,pink,23.53,,,,,,,,
2025-010,691,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,purple,191.16,,,,,,,,
2025-011,692,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,red,269.3,,,,,,,,
2025-012,693,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,yellow,319.06,,,,,,,,
2025-013,694,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,white,189.26,,,,,,,,
2025-014,695,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,blue,58.04,,,,,,,,
2025-015,696,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,black,442.53,,,,,,,,
2025-016,697,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,green,161.88,,,,,,,,
2025-017,698,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,cyan,55.17,,,,,,,,
2025-018,699,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,pink,50.66,,,,,,,,
2025-019,700,20250928_row_006,28-09-2025,,42.600608,143.174741,Kitahime,magenta,56.09,,,,,,,,
2025-020,701,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,purple,140.54,,,,,,,,
2025-021,702,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,red,343.71,,,,,,,,
2025-022,703,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,yellow,334.51,,,,,,,,
2025-023,704,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,white,443.29,,,,,,,,
2025-024,705,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,blue,290.02,,,,,,,,the last one is the better one
2025-025,706,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,black,153.84,,,,,,,,
2025-026,707,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,green,52.62,,,,,,,,
2025-027,708,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,cyan,56.66,,,,,,,,
2025-028,709,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,pink,25.12,,,,,,,,
2025-029,710,20250928_row_007,28-09-2025,,42.600608,143.174741,Kitahime,magenta,36.31,,,,,,,,
2025-030,711,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,purple,130.63,,,,,,,,
2025-031,712,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,red,102.42,,,,,,,,bag freeze
2025-032,713,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,yellow,167.85,,,,,,,,limited bag freeze
2025-033,714,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,white,168.3,,,,,,,,bag freeze
2025-034,715,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,blue,169.61,,,,,,,,bag freeze
2025-035,716,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,black,435.1,,,,,,,,bag freeze
2025-036,717,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,green,271.05,,,,,,,,bag freeze
2025-037,718,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,cyan,133.67,,,,,,,,limited bag freeze
2025-038,719,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,pink,37.83,,,,,,,,bag freeze
2025-039,720,20250928_row_009,28-09-2025,,42.600608,143.174741,Kitahime,magenta,32,,,,,,,,bag freeze
2025-040,721,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,purple,277.68,,,,,,,,
2025-041,722,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,red,236.56,,,,,,,,bag freeze
2025-042,723,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,yellow,187.86,,,,,,,,
2025-043,724,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,white,624.3,,,,,,,,
2025-044,725,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,blue,242.48,,,,,,,,
2025-045,726,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,black,63.75,,,,,,,,bag freeze
2025-046,727,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,green,92.99,,,,,,,,bag freeze
2025-047,728,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,cyan,32.03,,,,,,,,bag freeze
2025-048,729,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,pink,41.97,,,,,,,,bag freeze
2025-049,730,20250928_row_010,28-09-2025,,42.600608,143.174741,Kitahime,magenta,97.46,,,,,,,,bag freeze
2025-050,731,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,purple,237.23,,,,,,,,touched by hand
2025-051,732,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,red,283.83,,,,,,,,
2025-052,733,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,yellow,369.9,,,,,,,,
2025-053,734,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,white,237.43,,,,,,,,
2025-054,735,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,blue,64.73,,,,,,,,
2025-055,736,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,black,376.63,,,,,,,,
2025-056,737,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,green,46.48,,,,,,,,
2025-057,738,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,cyan,54.72,,,,,,,,
2025-058,739,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,pink,41.26,,,,,,,,
2025-059,740,20250928_row_013,28-09-2025,,42.600608,143.174741,Kitahime,magenta,128.97,,,,,,,,
2025-060,741,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,purple,590.19,,,,,,,,2/3 potatoes grown as one?
2025-061,742,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,red,378.83,,,,,,,,
2025-062,743,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,yellow,346,,,,,,,,
2025-063,744,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,white,242.37,,,,,,,,
2025-064,745,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,blue,100.35,,,,,,,,
2025-065,746,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,black,465.16,,,,,,,,
2025-066,747,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,green,20.82,,,,,,,,
2025-067,748,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,cyan,27.46,,,,,,,,
2025-068,749,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,pink,49.4,,,,,,,,
2025-069,750,20250928_row_015,28-09-2025,,42.600608,143.174741,Kitahime,magenta,107.6,,,,,,,,
2025-070,751,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,purple,408.35,,,,,,,,
2025-071,752,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,red,455.18,,,,,,,,
2025-072,753,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,yellow,163.54,,,,,,,,
2025-073,754,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,white,97.84,,,,,,,,
2025-074,755,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,blue,528,,,,,,,,
2025-075,756,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,black,455.94,,,,,,,,
2025-076,757,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,green,372.83,,,,,,,,
2025-077,758,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,cyan,35.9,,,,,,,,
2025-078,759,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,pink,37.07,,,,,,,,
2025-079,760,20250928_row_019,28-09-2025,,42.600608,143.174741,Kitahime,magenta,57.83,,,,,,,,
2025-080,761,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,purple,420.46,,,,,,,,2 potatoes grown to each other?
2025-081,762,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,red,112.27,,,,,,,,
2025-082,763,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,yellow,172.16,,,,,,,,
2025-083,764,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,white,54.44,,,,,,,,
2025-084,765,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,black,161.86,,,,,,,,2 potatoes grown to each other?
2025-085,766,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,blue,44.1,,,,,,,,
2025-086,767,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,cyan,247.05,,,,,,,,
2025-087,768,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,green,146.1,,,,,,,,
2025-088,769,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,magenta,311.65,,,,,,,,
2025-089,770,20250928_row_022,28-09-2025,,42.600608,143.174741,Kitahime,pink,246.85,,,,,,,,
2025-090,771,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,purple,262.86,,,,,,,,much dryer conditions
2025-091,772,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,red,325.27,,,,,,,,
2025-092,773,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,yellow,329.73,,,,,,,,2 potatoes grown to each other?
2025-093,774,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,white,419.96,,,,,,,,
2025-094,775,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,blue,367.42,,,,,,,,
2025-095,776,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,black,393.27,,,,,,,,need to be double checked
2025-096,777,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,green,52.68,,,,,,,,
2025-097,778,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,cyan,57.14,,,,,,,,
2025-098,779,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,pink,18.68,,,,,,,,
2025-099,780,20250928_row_031,28-09-2025,,42.600608,143.174741,Kitahime,magenta,21.82,,,,,,,,
2025-100,781,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,purple,249.22,,,,,,,,
2025-101,782,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,red,376.74,,,,,,,,
2025-102,783,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,yellow,328.16,,,,,,,,
2025-103,784,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,white,344.83,,,,,,,,
2025-104,785,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,blue,447.33,,,,,,,,
2025-105,786,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,black,37.56,,,,,,,,
2025-106,787,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,green,33.2,,,,,,,,
2025-107,788,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,cyan,77.35,,,,,,,,
2025-108,789,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,pink,50.75,,,,,,,,
2025-109,790,20250928_row_032,28-09-2025,,42.600608,143.174741,Kitahime,magenta,20.19,,,,,,,,
2025-110,791,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,purple,303.83,,,,,,,,
2025-111,792,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,red,301.81,,,,,,,,
2025-112,793,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,yellow,292.31,,,,,,,,
2025-113,794,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,white,334.6,,,,,,,,
2025-114,795,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,blue,385.04,,,,,,,,
2025-115,796,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,black,565.35,,,,,,,,
2025-116,797,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,green,107.53,,,,,,,,
2025-117,798,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,cyan,76.05,,,,,,,,
2025-118,799,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,pink,20.02,,,,,,,,
2025-119,800,20250928_row_033,28-09-2025,,42.600608,143.174741,Kitahime,magenta,19.3,,,,,,,,
2025-120,801,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,purple,216.14,,,,,,,,
2025-121,802,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,red,363.19,,,,,,,,
2025-122,803,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,yellow,256.64,,,,,,,,
2025-123,804,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,white,334.3,,,,,,,,need to be double checked
2025-124,805,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,blue,502.03,,,,,,,,
2025-125,806,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,black,317.93,,,,,,,,
2025-126,807,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,green,224.44,,,,,,,,
2025-127,808,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,cyan,152.43,,,,,,,,
2025-128,809,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,pink,52.48,,,,,,,,
2025-129,810,20250928_row_034,28-09-2025,,42.600608,143.174741,Kitahime,magenta,34.83,,,,,,,,
2025-130,811,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,purple,57.81,,,,,,,,
2025-131,812,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,red,614.78,,,,,,,,
2025-132,813,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,yellow,511.32,,,,,,,,
2025-133,814,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,white,285.46,,,,,,,,
2025-134,815,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,blue,286.92,,,,,,,,
2025-135,816,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,black,485.05,,,,,,,,
2025-136,817,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,green,258.99,,,,,,,,
2025-137,818,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,cyan,23.93,,,,,,,,not detectable: maybe at time 270?
2025-138,819,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,pink,35.9,,,,,,,,
2025-139,820,20250928_row_035,28-09-2025,,42.600608,143.174741,Kitahime,magenta,74.43,,,,,,,,
2025-140,821,20250928_row_036,28-09-2025,,42.600608,143.174741,Kitahime,purple,137.69,,,,,,,,
2025-141,822,20250928_row_036,28-09-2025,,42.600608,143.174741,Kitahime,red,304.99,,,,,,,,
2025-142,823,20250928_row_036,28-09-2025,,42.600608,143.174741,Kitahime,yellow,461.59,,,,,,,,
2025-143,824,20250928_row_036,28-09-2025,,42.600608,143.174741,Kitahime,white,76.71,,,,,,,,
2025-144,825,20250928_row_036,28-09-2025,,42.600608,143.174741,Kitahime,blue,379.75,,,,,,,,
2025-145,826,20250928_row_036,28-09-2025,,42.600608,143.174741,Kitahime,black,396.7,,,,,,,,
2025-146,827,20250928_row_036,28-09-2025,,42.600608,143.174741,Kitahime,cyan,37.73,,,,,,,,
2025-147,828,20250928_row_036,28-09-2025,,42.600608,143.174741,Kitahime,green,19.86,,,,,,,,
